athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
117330,tore brovold,1970-06-12 00:00:00,hamar,innlandet,nor,norway,175.0,70.0,unknown
117331,juan aramburu,1981-10-13 00:00:00,irn,guipzcoa,esp,spain,170.0,83.0,unknown
117332,qu ridong,1968-12-22 00:00:00,guiyang,guizhou,chn,peoples republic of china,174.0,80.0,unknown
117333,sean mclelland,1985-09-17 00:00:00,brownsville,texas,usa,united states,175.0,81.0,unknown
117334,zaid almutairi,1982-03-25 00:00:00,unknown,unknown,unknown,kuwait,169.0,64.0,unknown
117335,ziad richa,1967-09-25 00:00:00,beirut,beirut,lbn,lebanon,183.0,82.0,unknown
117336,andrei hierachtchenko,1970-04-29 00:00:00,minsk,minsk,blr,belarus,180.0,80.0,unknown
117337,anders golding,1984-05-12 00:00:00,aalborg,nordjylland,den,denmark,186.0,95.0,unknown
117338,tino wenzel,1973-12-18 00:00:00,ibbenbren,nordrheinwestfalen,ger,germany,179.0,102.0,unknown
117339,ariel flores,1977-02-10 00:00:00,ciudad victoria,tamaulipas,mex,mexico,178.0,114.0,unknown
117340,konstantin tsuranov,1972-08-21 00:00:00,rostovnadonu,rostov,rus,russian federation,178.0,98.0,unknown
117341,franco donato,1981-09-08 00:00:00,alqahira cairo,alqahira,egy,egypt,165.0,64.0,unknown
117342,rashid hamad,1987-10-18 00:00:00,addawhah doha,addawhah,qat,qatar,182.0,85.0,unknown
117343,marco matellini,1972-01-18 00:00:00,lima,lima,per,peru,185.0,89.0,unknown
117345,beat mller,1978-02-08 00:00:00,bern,bern,sui,switzerland,175.0,100.0,unknown
117346,mohamed amer,1969-01-19 00:00:00,unknown,unknown,unknown,egypt,176.0,70.0,unknown
117347,oleksandr petriv,1974-08-05 00:00:00,lviv,lviv,ukr,ukraine,175.0,72.0,unknown
117348,keith sanderson,1975-02-02 00:00:00,plymouth,massachusetts,usa,united states,183.0,95.0,unknown
117349,christian reitz,1987-04-29 00:00:00,lbau,sachsen,ger,germany,183.0,93.0,unknown
117350,aleksey klimov,1975-08-27 00:00:00,tomsk,tomsk,rus,russian federation,182.0,88.0,unknown
117351,roman bondaruk,1974-06-20 00:00:00,lviv,lviv,ukr,ukraine,178.0,95.0,unknown
117352,wong fai,1970-01-06 00:00:00,unknown,unknown,unknown,hong kong china,160.0,64.0,unknown
117353,liu zhongsheng,1973-10-25 00:00:00,laiwu,shandong,chn,peoples republic of china,175.0,73.0,unknown
117354,hasli amir hasan,1977-02-22 00:00:00,ipoh,perak,mas,malaysia,166.0,85.0,unknown
117356,martin podhrsk,1983-10-11 00:00:00,praha prague,hlavn msto praha,cze,czechia,192.0,85.0,unknown
117358,martin strnad,1974-08-01 00:00:00,brno,jihomoravsk kraj,cze,czechia,182.0,83.0,unknown
117359,alva qadabadze,1984-05-30 00:00:00,tbilisi,tbilisi,geo,azerbaijan,176.0,84.0,unknown
117360,ivan ishchenko,1980-05-19 00:00:00,mykolav,mykolav,ukr,ukraine,194.0,120.0,unknown
117361,yekaterina arabova,1983-08-10 00:00:00,agabat,ashgabat,tkm,turkmenistan,165.0,57.0,unknown
117362,yang shuchun,1985-10-26 00:00:00,yingge,new taipei,tpe,chinese taipei,168.0,49.0,unknown
117363,sara khoshjamal fekri,1988-09-21 00:00:00,rudbar,gilan,iri,islamic republic of iran,160.0,49.0,unknown
117364,ghizlane thoudali,1984-02-16 00:00:00,unknown,unknown,unknown,morocco,176.0,70.0,unknown
117365,milka akinyi,1989-03-10 00:00:00,unknown,unknown,unknown,kenya,157.0,49.0,unknown
117366,wu jingyu,1987-02-01 00:00:00,jingdezhen,jiangxi,chn,peoples republic of china,167.0,51.0,unknown
117367,hanna zajc,1987-02-15 00:00:00,malm,skne,swe,sweden,160.0,49.0,unknown
117368,smeyye glecmanz,1989-10-30 00:00:00,nrnberg,bayern,ger,germany,155.0,49.0,unknown
117369,manuela bezzola,1989-08-12 00:00:00,unknown,unknown,unknown,switzerland,164.0,49.0,unknown
117370,charlotte craig,1991-02-02 00:00:00,riverside,california,usa,united states,168.0,49.0,unknown
117371,theresa tona,1991-01-21 00:00:00,port moresby,national capital district,png,papua new guinea,156.0,49.0,unknown
117372,trn th ngc trc,1989-02-11 00:00:00,thnh ph h ch minh,thnh ph h ch minh,vie,vietnam,176.0,70.0,unknown
117373,buttree puedpong,1990-10-16 00:00:00,unknown,unknown,unknown,thailand,157.0,49.0,unknown
117374,daynelli montejo,1984-11-08 00:00:00,santiago de cuba,santiago de cuba,cub,cuba,167.0,49.0,unknown
117375,robin cheong,1988-12-16 00:00:00,uijeongbu,gyeonggi,kor,new zealand,163.0,56.0,unknown
117376,su liwen,1980-12-13 00:00:00,unknown,unknown,unknown,chinese taipei,171.0,57.0,unknown
117377,im sujeong,1986-08-20 00:00:00,unknown,unknown,unknown,republic of korea,168.0,57.0,unknown
117378,doris patio,1986-05-01 00:00:00,barbosa,santander,col,colombia,165.0,56.0,unknown
117379,veronica calabrese,1987-11-07 00:00:00,werdohl,nordrheinwestfalen,ger,italy,170.0,57.0,unknown
117380,nguyn th hoi thu,1985-01-07 00:00:00,unknown,unknown,unknown,vietnam,167.0,57.0,unknown
117381,bineta didhiou,1986-01-08 00:00:00,dakar,dakar,sen,senegal,155.0,57.0,unknown
117382,diana lopez,1984-01-07 00:00:00,houston,texas,usa,united states,178.0,58.0,unknown
117383,chonnapas premwaew,1987-07-20 00:00:00,unknown,unknown,unknown,thailand,174.0,57.0,unknown
117384,azize tanrkulu,1986-02-09 00:00:00,bismil,diyarbakr,tur,trkiye,172.0,57.0,unknown
117385,martina zubi,1989-06-03 00:00:00,zagreb,grad zagreb,cro,croatia,173.0,55.0,unknown
117386,batel gatterer,1988-02-04 00:00:00,unknown,unknown,unknown,israel,170.0,55.0,unknown
117387,dbora nunes,1983-06-19 00:00:00,porto alegre,rio grande do sul,bra,brazil,175.0,57.0,unknown
117389,asuncin ocasio,1987-06-06 00:00:00,boston,massachusetts,usa,puerto rico,175.0,66.0,unknown
117390,mariama barry,1991-04-01 00:00:00,conakry,conakry,gui,guinea,176.0,70.0,unknown
117391,helena fromm,1987-08-05 00:00:00,oeventrop,nordrheinwestfalen,ger,germany,175.0,67.0,unknown
117392,karine sergerie,1985-02-02 00:00:00,montral,qubec,can,canada,165.0,70.0,unknown
117393,sibel gler,1984-09-28 00:00:00,unknown,unknown,unknown,trkiye,172.0,63.0,unknown
117394,maitha almaktoum,1980-03-05 00:00:00,dubai,dubai,uae,united arab emirates,176.0,70.0,unknown
117395,liya nurkina,1984-09-28 00:00:00,atyrau,atyrau,kaz,kazakhstan,171.0,67.0,unknown
117396,noha abd rabo,1987-01-02 00:00:00,unknown,unknown,unknown,egypt,176.0,70.0,unknown
117397,che chew chan,1982-10-01 00:00:00,unknown,unknown,unknown,malaysia,178.0,72.0,unknown
117398,yevgeniya karimova,1989-06-12 00:00:00,unknown,unknown,unknown,uzbekistan,176.0,73.0,unknown
117399,lorena benites,1982-07-24 00:00:00,esmeraldas,esmeraldas,ecu,ecuador,174.0,67.0,unknown
117400,carmen marton,1986-06-30 00:00:00,melbourne,victoria,aus,australia,172.0,67.0,unknown
117402,kyriaki kouvari,1984-01-19 00:00:00,thessaloniki,thessalia,gre,greece,180.0,73.0,unknown
117403,khaoula ben hamza,1991-05-18 00:00:00,tunis,tunis,tun,tunisia,172.0,70.0,unknown
117404,mara espinoza,1987-11-29 00:00:00,guasave,sinaloa,mex,mexico,173.0,70.0,unknown
117405,karolina kedzierska,1987-09-14 00:00:00,malm,skne,swe,sweden,180.0,77.0,unknown
117406,rosanna simn,1989-07-11 00:00:00,los llanos de aridane,santa cruz de tenerife,esp,spain,180.0,68.0,unknown
117407,mrcio wenceslau,1980-03-20 00:00:00,so paulo,so paulo,bra,brazil,165.0,58.0,unknown
117408,guillermo prez,1979-10-14 00:00:00,uruapan,michoacn,mex,mexico,171.0,58.0,unknown
117409,michael harvey,1989-09-21 00:00:00,manchester,england,gbr,great britain,178.0,58.0,unknown
117410,rohullah nikpai,1987-06-15 00:00:00,kabul,kabul,afg,afghanistan,183.0,70.0,unknown
117411,levent tuncat,1988-07-29 00:00:00,duisburg,nordrheinwestfalen,ger,germany,173.0,61.0,unknown
117412,chutchawan khaolaor,1988-01-17 00:00:00,unknown,unknown,unknown,thailand,170.0,58.0,unknown
117413,m a jean moloise ogoudjobi,1985-10-23 00:00:00,unknown,unknown,unknown,benin,166.0,58.0,unknown
117414,ryan carneli,1985-10-11 00:00:00,melbourne,victoria,aus,australia,170.0,58.0,unknown
117415,dickson wamwiri,1984-12-24 00:00:00,unknown,unknown,unknown,kenya,168.0,58.0,20200906
117416,pedro pvoa,1980-05-27 00:00:00,porto,distrito do porto,por,portugal,165.0,58.0,unknown
117417,alfonso martinez,1982-11-13 00:00:00,unknown,unknown,unknown,belize,173.0,58.0,unknown
117418,reza naderian,1989-01-29 00:00:00,isfahan,isfahan,iri,islamic republic of iran,178.0,62.0,unknown
117419,burak hasan,1985-07-04 00:00:00,melbourne,victoria,aus,australia,177.0,68.0,unknown
117420,peter lpez,1981-09-23 00:00:00,irvine,california,usa,peru,178.0,68.0,unknown
117421,isah mohammad,1987-04-22 00:00:00,kano,kano,ngr,nigeria,170.0,67.0,unknown
117422,idulio islas,1987-01-16 00:00:00,ciudad de mxico mexico city,ciudad de mxico,mex,mexico,181.0,68.0,unknown
117423,nesar ahmad bahawi,1984-03-27 00:00:00,unknown,unknown,unknown,afghanistan,186.0,68.0,unknown
117424,mark lopez,1982-04-25 00:00:00,houston,texas,usa,united states,183.0,68.0,unknown
117425,rasul abduraim,1988-12-13 00:00:00,panfilov district,chuy,kgz,kyrgyzstan,183.0,70.0,unknown
117426,daniel manz,1987-09-12 00:00:00,kempten,bayern,ger,germany,178.0,68.0,unknown
117427,servet tazegl,1988-09-26 00:00:00,nrnberg,bayern,ger,trkiye,180.0,68.0,unknown
117428,gessler viera,1985-01-26 00:00:00,la lisa,ciudad de la habana,cub,cuba,177.0,68.0,unknown
117429,son taejin,1988-05-05 00:00:00,gyeongsan,gyeongsangbuk,kor,republic of korea,176.0,68.0,unknown
117430,dennis bekkers,1980-11-29 00:00:00,unknown,unknown,unknown,netherlands,174.0,68.0,unknown
117431,dmitry kim,1989-10-07 00:00:00,toshkent,toshkent shahri,uzb,uzbekistan,175.0,68.0,unknown
117433,sung yuchi,1982-01-16 00:00:00,shulin,new taipei,tpe,chinese taipei,174.0,68.0,unknown
117434,logan campbell,1986-06-07 00:00:00,auckland,auckland,nzl,new zealand,177.0,68.0,unknown
117435,lionel baguissi,1974-06-05 00:00:00,unknown,unknown,unknown,gabon,186.0,77.0,unknown
117436,carlos vsquez,1982-12-19 00:00:00,unknown,unknown,unknown,venezuela,190.0,78.0,unknown
117437,aaron cook,1991-01-02 00:00:00,dorchester,england,gbr,great britain republic of moldova,183.0,80.0,unknown
117438,anju jason,1987-11-21 00:00:00,unknown,unknown,unknown,marshall islands,178.0,80.0,unknown
117439,mauro sarmiento,1983-04-10 00:00:00,napoli,napoli,ita,italy,196.0,80.0,unknown
117440,abdulqader sarhan,1987-08-19 00:00:00,unknown,unknown,unknown,qatar,180.0,80.0,unknown
117441,sbastien michaud,1987-05-07 00:00:00,joliette,qubec,can,canada,185.0,70.0,unknown
117442,ngel romn,1984-07-11 00:00:00,unknown,unknown,unknown,puerto rico,192.0,80.0,unknown
117443,miguel ferrera,1981-05-25 00:00:00,tegucigalpa,francisco morazn,hon,honduras,180.0,80.0,unknown
117444,zhu guo,1985-06-14 00:00:00,fuxin,liaoning,chn,peoples republic of china,187.0,79.0,unknown
117445,deepak bista,1976-07-02 00:00:00,unknown,unknown,unknown,nepal,171.0,80.0,unknown
117447,mickal borot,1975-05-31 00:00:00,le robert,martinique,fra,france,185.0,84.0,unknown
117448,daba modibo keta,1981-04-05 00:00:00,abidjan,abidjan,civ,mali,203.0,104.0,unknown
117449,arman chilmanov,1984-04-20 00:00:00,temirtau,quaraghandy,kaz,kazakhstan,190.0,84.0,unknown
117450,juan daz,1981-06-02 00:00:00,ciudad bolvar,bolvar,ven,venezuela,180.0,84.0,unknown
117451,matt beach,1977-12-22 00:00:00,guildford,england,gbr,new zealand,192.0,94.0,unknown
117452,liu xiaobo,1984-01-16 00:00:00,beijing,beijing,chn,peoples republic of china,201.0,70.0,unknown
117453,leonardo basile,1983-05-12 00:00:00,napoli,napoli,ita,italy,185.0,94.0,unknown
117454,akmal ergashev,1982-12-16 00:00:00,unknown,unknown,unknown,uzbekistan,190.0,70.0,unknown
117455,cha dongmin,1986-08-24 00:00:00,seoul,seoul,kor,republic of korea,190.0,91.0,unknown
117456,crystal huang,1979-07-08 00:00:00,changsha,hunan,chn,united states,160.0,50.0,unknown
117457,dang yeseo,1981-04-27 00:00:00,changchun,jilin,chn,republic of korea,158.0,50.0,unknown
117458,feng tianwei,1986-08-31 00:00:00,harbin,heilongjiang,chn,singapore,163.0,55.0,unknown
117459,sayaka hirano,1985-03-24 00:00:00,kanuma,tochigi,jpn,japan,158.0,53.0,unknown
117460,chen wang,1974-01-17 00:00:00,beijing,beijing,chn,united states,178.0,70.0,unknown
117461,daniela dodeanmonteiro,1988-01-13 00:00:00,arad,arad,rou,romania,170.0,55.0,unknown
117462,yanfei shen,1979-12-24 00:00:00,shijiazhuang,hebei,chn,spain,165.0,65.0,unknown
117463,eliza samara,1989-04-15 00:00:00,constana,constana,rou,romania,171.0,56.0,unknown
117464,li qiangbing,1985-04-30 00:00:00,beijing,beijing,chn,austria,166.0,49.0,unknown
117465,qian li,1986-07-30 00:00:00,baoding,hebei,chn,poland,160.0,54.0,unknown
117466,sandra paovi,1983-04-15 00:00:00,vukovar,vukovarskosrijemska upanija,cro,croatia,169.0,64.0,unknown
117467,jiao li,1973-01-15 00:00:00,qingdao,shandong,chn,netherlands,167.0,60.0,unknown
117468,galia dvorak,1988-04-01 00:00:00,kyiv,kyiv,ukr,spain,169.0,58.0,unknown
117469,jie xu,1982-01-21 00:00:00,unknown,unknown,unknown,poland,169.0,64.0,unknown
117470,park miyeong,1981-11-17 00:00:00,daegu,daegu,kor,republic of korea,161.0,56.0,unknown
117471,wang yuegu,1980-06-10 00:00:00,anshan,liaoning,chn,singapore,155.0,63.0,unknown
117472,jiaduo wu,1977-09-19 00:00:00,linhai,zhejiang,chn,germany,165.0,54.0,unknown
117473,jie li,1984-03-06 00:00:00,chengdu,sichuan,chn,netherlands,165.0,52.0,unknown
117474,natalia partyka,1989-07-27 00:00:00,gdask,pomorskie,pol,poland,173.0,64.0,unknown
117475,haruna fukuoka,1984-01-25 00:00:00,tokushima,tokushima,jpn,japan,156.0,48.0,unknown
117476,jenifer qian,1983-02-19 00:00:00,unknown,unknown,unknown,dominican republic,152.0,54.0,unknown
117477,iulia necula,1986-04-26 00:00:00,constana,constana,rou,romania,162.0,57.0,unknown
117478,fang zhu,1976-10-02 00:00:00,beijing,beijing,chn,spain,163.0,56.0,unknown
117479,zhenqi barthel,1987-01-09 00:00:00,shenyang,liaoning,chn,germany,164.0,62.0,unknown
117481,stephanie xu sang,1986-09-29 00:00:00,harbin,heilongjiang,chn,australia,175.0,65.0,unknown
117482,veronika heine,1986-09-08 00:00:00,wien vienna,wien,aut,austria,172.0,64.0,unknown
117483,joenny valdez,1986-12-12 00:00:00,unknown,unknown,unknown,dominican republic,168.0,57.0,unknown
117484,dana hadaov,1983-09-03 00:00:00,hodonn,jihomoravsk kraj,cze,czechia,174.0,70.0,unknown
117486,eva dorov,1979-11-22 00:00:00,komrno,nitra,svk,slovakia,175.0,60.0,unknown
117487,melek hu,1989-01-27 00:00:00,shenyang,liaoning,chn,trkiye,165.0,53.0,unknown
117488,kim jong,1989-04-19 00:00:00,unknown,unknown,unknown,democratic peoples republic of korea,158.0,53.0,unknown
117489,tetiana sorochynskabilenko,1983-11-23 00:00:00,kharkiv,kharkiv,ukr,ukraine,178.0,67.0,unknown
117490,yi fang xian,1977-08-20 00:00:00,baoding,hebei,chn,france,170.0,62.0,unknown
117491,fen yang,1982-07-31 00:00:00,unknown,unknown,unknown,congo,170.0,50.0,unknown
117492,marharyta pesotska,1991-08-09 00:00:00,kyiv,kyiv,ukr,ukraine,175.0,68.0,unknown
117493,pan lichun,1982-02-26 00:00:00,kaohsiung city,kaohsiung,tpe,chinese taipei,155.0,50.0,unknown
117494,georgina pta,1985-01-13 00:00:00,budapest,budapest,hun,hungary,173.0,63.0,unknown
117495,mo zhang,1989-01-17 00:00:00,shijiazhuang,hebei,chn,canada,173.0,57.0,unknown
117496,irina kotikhina,1980-12-17 00:00:00,nizhny novgorod,nizhny novgorod,rus,russian federation,165.0,60.0,unknown
117497,kim miyong,1983-05-06 00:00:00,nampo,pyeongannam,prk,democratic peoples republic of korea,156.0,55.0,unknown
117498,petra lovas,1980-07-04 00:00:00,budapest,budapest,hun,hungary,158.0,48.0,unknown
117499,judy long,1969-01-15 00:00:00,beijing,beijing,chn,canada,162.0,54.0,unknown
117500,neha aggarwal,1990-01-11 00:00:00,new delhi,national capital territory of delhi,ind,india,170.0,67.0,unknown
117501,yadira silva,1985-12-24 00:00:00,unin de reyes,matanzas,cub,mexico,159.0,55.0,unknown
117502,paula medina,1989-04-12 00:00:00,tulu,valle del cauca,col,colombia,163.0,73.0,unknown
117503,marina shumakova,1983-07-22 00:00:00,almaty,almaty,kaz,kazakhstan,168.0,49.0,unknown
117504,noha yossry,1992-02-07 00:00:00,unknown,unknown,unknown,egypt,176.0,70.0,unknown
117505,priscila tommy,1991-05-23 00:00:00,espiritu santo,sanma,van,vanuatu,171.0,65.0,unknown
117506,victorine agum fomum,1974-06-17 00:00:00,bamenda,northwest,cmr,cameroon,150.0,68.0,unknown
117508,yo kan,1978-10-19 00:00:00,shenyang,liaoning,chn,japan,181.0,82.0,unknown
117509,dimitrij ovtcharov,1988-09-02 00:00:00,kyiv,kyiv,ukr,germany,186.0,78.0,unknown
117511,jun mizutani,1989-06-09 00:00:00,iwata,shizuoka,jpn,japan,172.0,63.0,unknown
117512,robert gardos,1979-01-16 00:00:00,budapest,budapest,hun,austria,178.0,72.0,unknown
117513,gao ning,1982-10-11 00:00:00,unknown,unknown,unknown,singapore,179.0,80.0,unknown
117514,ruiwu tan,1983-06-30 00:00:00,shenyang,liaoning,chn,croatia,164.0,50.0,unknown
117515,fyodor kuzmin,1983-04-17 00:00:00,rybinsk,yaroslavl,rus,russian federation,178.0,72.0,unknown
117516,yang zi,1984-06-19 00:00:00,beijing,beijing,chn,singapore,184.0,67.0,unknown
117517,pr gerell,1982-06-23 00:00:00,vxj,kronoberg,swe,sweden,174.0,68.0,unknown
117518,jens lundqvist,1979-08-29 00:00:00,gvle,gvleborg,swe,sweden,181.0,82.0,unknown
117519,yun jaeyeong,1983-02-05 00:00:00,seoul,seoul,kor,republic of korea,172.0,66.0,unknown
117520,pradeeban peterpaul,1977-05-17 00:00:00,colombo,basnahira,sri,canada,179.0,70.0,unknown
117521,wilson zhang,1979-09-23 00:00:00,anda,heilongjiang,chn,canada,163.0,65.0,unknown
117522,christian s,1985-07-28 00:00:00,ahlen,nordrheinwestfalen,ger,germany,186.0,77.0,unknown
117523,seiya kishikawa,1987-05-21 00:00:00,kitakyushu,fukuoka,jpn,japan,168.0,68.0,unknown
117524,cai xiao li,1979-11-21 00:00:00,beijing,beijing,chn,singapore,178.0,70.0,unknown
117525,andrej gaina,1986-05-21 00:00:00,zadar,zadarska upanija,cro,croatia,185.0,85.0,unknown
117526,kyle davis,1989-01-18 00:00:00,melbourne,victoria,aus,australia,174.0,65.0,unknown
117527,gustavo tsuboi,1985-05-31 00:00:00,so paulo,so paulo,bra,brazil,170.0,65.0,unknown
117528,qiang shen,1990-05-11 00:00:00,jixi,heilongjiang,chn,canada,163.0,60.0,unknown
117529,kim hyokbong,1985-10-28 00:00:00,phyongchon,pyeongyang,prk,democratic peoples republic of korea,171.0,65.0,unknown
117530,jang songman,1985-08-17 00:00:00,unknown,unknown,unknown,democratic peoples republic of korea,165.0,65.0,unknown
117531,mihai bobocica,1986-09-08 00:00:00,craiova,dolj,rou,italy,181.0,70.0,unknown
117532,ahmed ali saleh,1979-11-14 00:00:00,aljizah giza,aljizah,egy,egypt,179.0,78.0,unknown
117533,alfredo carneros,1978-10-07 00:00:00,collado mediano,madrid,esp,spain,185.0,88.0,unknown
117534,marcos freitas,1988-04-08 00:00:00,cmara de lobos,regio autnoma da madeira,por,portugal,183.0,75.0,unknown
117535,jnos jakab,1986-07-23 00:00:00,budapest,budapest,hun,hungary,179.0,72.0,unknown
117536,bojan toki,1981-01-13 00:00:00,jajce,srednjobosanski kanton,bih,slovenia,178.0,76.0,unknown
117537,cem zeng,1985-10-21 00:00:00,unknown,unknown,unknown,trkiye,170.0,67.0,unknown
117538,suraju saka,1976-05-05 00:00:00,unknown,unknown,unknown,congo,170.0,68.0,unknown
117539,joo pedro monteiro,1983-08-29 00:00:00,unknown,unknown,unknown,portugal,180.0,70.0,unknown
117540,ri cholguk,1985-12-25 00:00:00,phyongchon,pyeongyang,prk,democratic peoples republic of korea,162.0,59.0,unknown
117541,adel massaad,1964-06-24 00:00:00,moers,nordrheinwestfalen,ger,egypt,176.0,70.0,unknown
117542,ibrahim alhasan,1986-08-22 00:00:00,unknown,unknown,unknown,kuwait,179.0,73.0,unknown
117543,afshin norouzi,1985-04-22 00:00:00,ahvaz,khuzestan,iri,islamic republic of iran,179.0,80.0,unknown
117544,kou lei,1987-11-20 00:00:00,beijing,beijing,chn,ukraine,176.0,74.0,unknown
117545,tiago apolnia,1986-07-28 00:00:00,lisboa,distrito de lisboa,por,portugal,185.0,73.0,unknown
117546,idir khourta,1986-07-26 00:00:00,ste,hrault,fra,algeria,175.0,70.0,unknown
117547,marcelo aguirre,1993-01-21 00:00:00,asuncin,asuncin,par,paraguay,174.0,66.0,unknown
117548,dmitry tursunov,1982-12-12 00:00:00,moskva moscow,moskva,rus,russian federation,185.0,81.0,unknown
117549,rafael arvalo,1986-07-04 00:00:00,sonsonate,sonsonate,esa,el salvador,180.0,76.0,unknown
117550,andreas seppi,1984-02-21 00:00:00,bolzano,bolzanobozen,ita,italy,190.0,75.0,unknown
117551,yu xinyuan,1985-02-13 00:00:00,beijing,beijing,chn,peoples republic of china,182.0,82.0,unknown
117552,gilles simon,1984-12-27 00:00:00,nice,alpesmaritimes,fra,france,183.0,69.0,unknown
117553,willy caas,1977-11-25 00:00:00,buenos aires,ciudad autnoma de buenos aires,arg,argentina,185.0,85.0,unknown
117554,thomaz bellucci,1987-12-30 00:00:00,tiet,so paulo,bra,brazil,187.0,80.0,unknown
117555,chris guccione,1985-07-30 00:00:00,melbourne,victoria,aus,australia,200.0,92.0,unknown
117556,james blake,1979-12-28 00:00:00,yonkers,new york,usa,united states,185.0,83.0,unknown
117557,ernests gulbis,1988-08-30 00:00:00,rga,rga,lat,latvia,190.0,76.0,unknown
117558,paulhenri mathieu,1982-01-12 00:00:00,strasbourg,basrhin,fra,france,185.0,74.0,unknown
117559,komlavi loglo,1984-12-30 00:00:00,badou,plateaux,tog,togo,183.0,83.0,unknown
117560,kevin anderson,1986-05-18 00:00:00,johannesburg,gauteng,rsa,south africa,200.0,86.0,unknown
117561,sun peng,1983-10-19 00:00:00,anshan,liaoning,chn,peoples republic of china,180.0,63.0,unknown
117562,marin ili,1988-09-28 00:00:00,meugorje,hercegovakoneretvanski kanton,bih,croatia,198.0,82.0,unknown
117563,juan mnaco,1984-03-29 00:00:00,tandil,provincia de buenos aires,arg,argentina,185.0,77.0,unknown
117564,ivo min,1984-05-21 00:00:00,praha prague,hlavn msto praha,cze,czechia,183.0,85.0,unknown
117565,janko tipsarevi,1984-06-22 00:00:00,beograd belgrade,beograd,srb,serbia,180.0,80.0,unknown
117566,david ferrer,1982-04-02 00:00:00,jvea,alicante,esp,spain,175.0,73.0,unknown
117567,david nalbandian,1982-01-01 00:00:00,unquillo,crdoba,arg,argentina,180.0,79.0,unknown
117568,zeng shaoxuan,1981-08-29 00:00:00,nanjing,jiangsu,chn,peoples republic of china,183.0,80.0,unknown
117569,steve darcis,1984-03-13 00:00:00,lige,lige,bel,belgium,178.0,74.0,unknown
117570,simone bolelli,1985-10-08 00:00:00,bologna,bologna,ita,italy,185.0,84.0,unknown
117571,gal monfils,1986-09-01 00:00:00,paris,paris,fra,france,193.0,80.0,unknown
117572,nicols almagro,1985-08-21 00:00:00,murcia,murcia,esp,spain,180.0,84.0,unknown
117573,kei nishikori,1989-12-29 00:00:00,matsue,shimane,jpn,japan,178.0,74.0,unknown
117574,robby ginepri,1982-10-07 00:00:00,fort lauderdale,florida,usa,united states,188.0,84.0,unknown
117575,novak okovi,1987-05-22 00:00:00,beograd belgrade,beograd,srb,serbia,188.0,80.0,unknown
117576,andy murray,1987-05-15 00:00:00,glasgow,scotland,gbr,great britain,190.0,83.0,unknown
117577,devin mullings,1986-10-04 00:00:00,freeport,city of freeport,bah,the bahamas,168.0,59.0,unknown
117578,marcos daniel,1978-07-04 00:00:00,passo fundo,rio grande do sul,bra,brazil,180.0,79.0,unknown
117579,frank dancevic,1984-09-26 00:00:00,niagara falls,ontario,can,canada,190.0,85.0,unknown
117580,stanislas wawrinka,1985-03-28 00:00:00,lausanne,vaud,sui,switzerland,183.0,79.0,unknown
117581,radek tpnek,1978-11-27 00:00:00,karvin,moravskoslezsk kraj,cze,czechia,186.0,79.0,unknown
117582,sam querrey,1987-10-07 00:00:00,san francisco,california,usa,united states,198.0,91.0,unknown
117583,potito starace,1981-07-14 00:00:00,benevento,benevento,ita,italy,190.0,85.0,unknown
117584,julian knowle,1974-04-29 00:00:00,lauterach,vorarlberg,aut,austria,189.0,72.0,unknown
117585,marcelo melo,1983-09-23 00:00:00,belo horizonte,minas gerais,bra,brazil,203.0,87.0,unknown
117586,jamie murray,1986-02-13 00:00:00,dunblane,scotland,gbr,great britain,190.0,82.0,unknown
117587,jeff coetzee,1977-04-25 00:00:00,okiep,northern cape,rsa,south africa,180.0,76.0,unknown
117588,simon aspelin,1974-05-11 00:00:00,unknown,unknown,unknown,sweden,185.0,79.0,unknown
117589,paul hanley,1977-11-12 00:00:00,melbourne,victoria,aus,australia,183.0,73.0,unknown
117590,jordan kerr,1979-10-26 00:00:00,adelaide,south australia,aus,australia,182.0,80.0,unknown
117591,pavel vzner,1970-07-15 00:00:00,praha prague,hlavn msto praha,cze,czechia,182.0,86.0,unknown
117592,tzipora obziler,1973-04-19 00:00:00,tel aviv,tel aviv,isr,israel,172.0,58.0,unknown
117593,mariya koryttseva,1985-05-25 00:00:00,kyiv,kyiv,ukr,ukraine,168.0,54.0,unknown
117594,lucie afov,1987-02-04 00:00:00,brno,jihomoravsk kraj,cze,czechia,177.0,65.0,unknown
117595,sybille bammer,1980-04-27 00:00:00,linz,obersterreich,aut,austria,174.0,64.0,unknown
117596,jill craybas,1974-07-04 00:00:00,providence,rhode island,usa,united states,160.0,56.0,unknown
117597,vera zvonaryova,1984-09-07 00:00:00,moskva moscow,moskva,rus,russian federation,172.0,59.0,unknown
117598,shahar peer,1987-05-01 00:00:00,yerushalayim jerusalem,yerushalayim,isr,israel,170.0,60.0,unknown
117599,sorana crstea,1990-04-07 00:00:00,bucureti bucharest,bucureti,rou,romania,175.0,63.0,unknown
117600,akgul amanmuradova,1984-06-23 00:00:00,toshkent,toshkent shahri,uzb,uzbekistan,190.0,85.0,unknown
117601,chan yungjan,1989-08-17 00:00:00,taipei,taiwan,tpe,chinese taipei,170.0,60.0,unknown
117602,agnieszka radwaska,1989-03-06 00:00:00,krakw cracow,maopolskie,pol,poland,172.0,56.0,unknown
117603,volha havartsova,1988-08-23 00:00:00,pinsk,brest,blr,belarus,180.0,65.0,unknown
